"S.No","Base Year","State","Centre","Year","Month","Index"
"1319","2016","KERALA","Idukki","2022","Apr","131.3"
"1320","2016","KERALA","Idukki","2021","Apr","123.3"
"1321","2016","KERALA","Kollam","2022","Apr","126.8"
"1322","2016","KERALA","Kollam","2021","Apr","122.6"
"1323","2016","KERALA","Kollam","2024","Apr","138.1"
"1324","2016","KERALA","Kollam","2023","Apr","134.9"
"1325","2016","MADHYA PRADESH","Bhopal","2021","Apr","117.1"
"1326","2016","MADHYA PRADESH","Bhopal","2022","Apr","123.8"
"1327","2016","MADHYA PRADESH","Bhopal","2023","Apr","129.5"
"1328","2016","MADHYA PRADESH","Bhopal","2024","Apr","135.3"
"1329","2016","MADHYA PRADESH","Chhindwara","2021","Apr","118.8"
"1330","2016","MADHYA PRADESH","Chhindwara","2022","Apr","127.7"
"1331","2016","MADHYA PRADESH","Chhindwara","2023","Apr","129.6"
"1332","2016","MADHYA PRADESH","Chhindwara","2024","Apr","140.9"
"1333","2016","MADHYA PRADESH","Indore","2021","Apr","116.9"
"1334","2016","MADHYA PRADESH","Indore","2022","Apr","123.5"
"1335","2016","MADHYA PRADESH","Indore","2023","Apr","127.4"
"1336","2016","MADHYA PRADESH","Indore","2024","Apr","132.0"
"1337","2016","MADHYA PRADESH","Jabalpur","2021","Apr","123.5"
"1338","2016","MADHYA PRADESH","Jabalpur","2022","Apr","133.1"
"1339","2016","MADHYA PRADESH","Jabalpur","2023","Apr","134.5"
"1340","2016","MADHYA PRADESH","Jabalpur","2024","Apr","140.9"
"1341","2016","MAHARASHTRA","Mumbai","2022","Apr","120.7"
"1342","2016","MAHARASHTRA","Mumbai","2021","Apr","115.3"
"1343","2016","MAHARASHTRA","Mumbai","2024","Apr","129.4"
"1344","2016","MAHARASHTRA","Mumbai","2023","Apr","126.1"
"1345","2016","MAHARASHTRA","Nagpur","2023","Apr","133.5"
"1346","2016","MAHARASHTRA","Nagpur","2022","Apr","128.2"
"1347","2016","MAHARASHTRA","Nagpur","2021","Apr","118.1"
"1348","2016","MAHARASHTRA","Nagpur","2024","Apr","140.6"
"1349","2016","MAHARASHTRA","Nasik","2024","Apr","134.8"
"1350","2016","MAHARASHTRA","Nasik","2021","Apr","116.2"
"1351","2016","MAHARASHTRA","Nasik","2023","Apr","125.6"
"1352","2016","MAHARASHTRA","Nasik","2022","Apr","122.6"
"1353","2016","MAHARASHTRA","Pune","2022","Apr","122.4"
"1354","2016","MAHARASHTRA","Pune","2024","Apr","127.8"
"1355","2016","MAHARASHTRA","Pune","2021","Apr","117.9"
"1356","2016","MAHARASHTRA","Pune","2023","Apr","124.3"
"1357","2016","MAHARASHTRA","Solapur","2024","Apr","147.8"
"1358","2016","MAHARASHTRA","Solapur","2021","Apr","121.5"
"1359","2016","MAHARASHTRA","Solapur","2023","Apr","141.1"
"1360","2016","MAHARASHTRA","Solapur","2022","Apr","133.2"
"1361","2016","MAHARASHTRA","Thane","2022","Apr","123.1"
"1362","2016","MAHARASHTRA","Thane","2024","Apr","130.5"
"1363","2016","MAHARASHTRA","Thane","2021","Apr","114.5"
"1364","2016","MAHARASHTRA","Thane","2023","Apr","126.8"
"1365","2016","MEGHALAYA","Shillong","2023","Apr","145.5"
"1366","2016","MEGHALAYA","Shillong","2024","Apr","148.2"
"1367","2016","MEGHALAYA","Shillong","2021","Apr","126.7"
"1368","2016","MEGHALAYA","Shillong","2022","Apr","136.2"
"1369","2016","ODISHA","Angul-Talchar","2021","Apr","127.3"
"1370","2016","ODISHA","Angul-Talchar","2022","Apr","141.8"
"1371","2016","ODISHA","Angul-Talchar","2024","Apr","148.6"
"1372","2016","ODISHA","Angul-Talchar","2023","Apr","144.0"
"1373","2016","ODISHA","Cuttack","2023","Apr","143.2"
"1374","2016","ODISHA","Cuttack","2021","Apr","127.0"
"1375","2016","ODISHA","Cuttack","2022","Apr","138.8"
"1376","2016","ODISHA","Cuttack","2024","Apr","155.3"
"1377","2016","ODISHA","Keonjhar","2024","Apr","144.4"
"1378","2016","ODISHA","Keonjhar","2023","Apr","143.2"
"1379","2016","ODISHA","Keonjhar","2022","Apr","138.1"
"1380","2016","ODISHA","Keonjhar","2021","Apr","125.5"
"1381","2016","PUDUCHERRY(UT)","Puducherry","2023","Apr","140.7"
"1382","2016","PUDUCHERRY(UT)","Puducherry","2024","Apr","155.0"
"1383","2016","PUDUCHERRY(UT)","Puducherry","2021","Apr","123.1"
"1384","2016","PUDUCHERRY(UT)","Puducherry","2022","Apr","133.3"
"1385","2016","PUNJAB","Amritsar","2021","Apr","121.2"
"1386","2016","PUNJAB","Amritsar","2022","Apr","123.9"
"1387","2016","PUNJAB","Amritsar","2023","Apr","128.1"
"1388","2016","PUNJAB","Amritsar","2024","Apr","133.1"
"1389","2016","PUNJAB","Jalandhar","2021","Apr","118.8"
"1390","2016","PUNJAB","Jalandhar","2022","Apr","127.9"
"1391","2016","PUNJAB","Jalandhar","2023","Apr","140.5"
"1392","2016","PUNJAB","Jalandhar","2024","Apr","143.7"
"1393","2016","PUNJAB","Ludhiana","2021","Apr","120.6"
"1394","2016","PUNJAB","Ludhiana","2022","Apr","126.7"
"1395","2016","PUNJAB","Ludhiana","2023","Apr","141.1"
"1396","2016","PUNJAB","Ludhiana","2024","Apr","144.0"
"1397","2016","PUNJAB","Sangrur","2021","Apr","118.9"
"1398","2016","PUNJAB","Sangrur","2022","Apr","129.2"
"1399","2016","PUNJAB","Sangrur","2023","Apr","131.8"
"1400","2016","PUNJAB","Sangrur","2024","Apr","139.3"
"1401","2016","RAJASTHAN","Alwar","2021","Apr","117.2"
"1402","2016","RAJASTHAN","Alwar","2024","Apr","130.7"
"1403","2016","RAJASTHAN","Alwar","2023","Apr","126.9"
"1404","2016","RAJASTHAN","Alwar","2022","Apr","124.4"
"1405","2016","RAJASTHAN","Bhilwara","2023","Apr","132.0"
"1406","2016","RAJASTHAN","Bhilwara","2022","Apr","127.1"
"1407","2016","RAJASTHAN","Bhilwara","2021","Apr","118.3"
"1408","2016","RAJASTHAN","Bhilwara","2024","Apr","131.3"
"1409","2016","RAJASTHAN","Jaipur","2021","Apr","115.6"
"1410","2016","RAJASTHAN","Jaipur","2024","Apr","124.7"
"1411","2016","RAJASTHAN","Jaipur","2023","Apr","128.1"
"1412","2016","RAJASTHAN","Jaipur","2022","Apr","121.1"
"1413","2016","TAMIL NADU","Chennai","2022","Apr","124.8"
"1414","2016","TAMIL NADU","Chennai","2021","Apr","119.5"
"1415","2016","TAMIL NADU","Chennai","2024","Apr","138.5"
"1416","2016","TAMIL NADU","Chennai","2023","Apr","131.7"
"1417","2016","TAMIL NADU","Coimbatore","2024","Apr","133.5"
"1418","2016","TAMIL NADU","Coimbatore","2023","Apr","130.7"
"1419","2016","TAMIL NADU","Coimbatore","2022","Apr","123.0"
"1420","2016","TAMIL NADU","Coimbatore","2021","Apr","119.3"
"1421","2016","TAMIL NADU","Coonoor","2021","Apr","123.5"
"1422","2016","TAMIL NADU","Coonoor","2024","Apr","137.9"
"1423","2016","TAMIL NADU","Coonoor","2023","Apr","133.2"
"1424","2016","TAMIL NADU","Coonoor","2022","Apr","125.2"
"1425","2016","TAMIL NADU","Madurai","2024","Apr","142.5"
"1426","2016","TAMIL NADU","Madurai","2023","Apr","136.6"
"1427","2016","TAMIL NADU","Madurai","2022","Apr","129.1"
"1428","2016","TAMIL NADU","Madurai","2021","Apr","123.3"
"1429","2016","TAMIL NADU","Salem","2024","Apr","137.0"
"1430","2016","TAMIL NADU","Salem","2023","Apr","127.8"
"1431","2016","TAMIL NADU","Salem","2022","Apr","124.0"
"1432","2016","TAMIL NADU","Salem","2021","Apr","119.4"
"1433","2016","TAMIL NADU","Tirunelveli","2024","Apr","154.2"
"1434","2016","TAMIL NADU","Tirunelveli","2023","Apr","141.6"
"1435","2016","TAMIL NADU","Tirunelveli","2022","Apr","131.3"
"1436","2016","TAMIL NADU","Tirunelveli","2021","Apr","123.1"
"1437","2016","TAMIL NADU","Virudhu Nagar","2024","Apr","144.0"
"1438","2016","TAMIL NADU","Virudhu Nagar","2023","Apr","136.9"
"1439","2016","TAMIL NADU","Virudhu Nagar","2022","Apr","126.2"
"1440","2016","TAMIL NADU","Virudhu Nagar","2021","Apr","121.0"
"1441","2016","TELANGANA","Hyderabad","2024","Apr","139.1"
"1442","2016","TELANGANA","Hyderabad","2023","Apr","133.7"
"1443","2016","TELANGANA","Hyderabad","2021","Apr","118.7"
"1444","2016","TELANGANA","Hyderabad","2022","Apr","124.6"
"1445","2016","TELANGANA","Mancheriyal","2021","Apr","127.8"
"1446","2016","TELANGANA","Mancheriyal","2022","Apr","136.4"
"1447","2016","TELANGANA","Mancheriyal","2024","Apr","151.5"
"1448","2016","TELANGANA","Mancheriyal","2023","Apr","146.5"
"1449","2016","TELANGANA","Warangal","2024","Apr","146.9"
"1450","2016","TELANGANA","Warangal","2023","Apr","137.4"
"1451","2016","TELANGANA","Warangal","2022","Apr","128.5"
"1452","2016","TELANGANA","Warangal","2021","Apr","119.9"
"1453","2016","TRIPURA","Tripura","2024","Apr","139.2"
"1454","2016","TRIPURA","Tripura","2021","Apr","115.4"
"1455","2016","TRIPURA","Tripura","2022","Apr","128.3"
"1456","2016","TRIPURA","Tripura","2023","Apr","130.5"
"1457","2016","UTTARAKHAND","Udham Singh Nagar","2023","Apr","145.4"
"1458","2016","UTTARAKHAND","Udham Singh Nagar","2024","Apr","147.3"
"1459","2016","UTTARAKHAND","Udham Singh Nagar","2021","Apr","128.1"
"1460","2016","UTTARAKHAND","Udham Singh Nagar","2022","Apr","137.0"
"1461","2016","UTTAR PRADESH","Agra","2024","Apr","141.4"
"1462","2016","UTTAR PRADESH","Agra","2022","Apr","130.6"
"1463","2016","UTTAR PRADESH","Agra","2021","Apr","121.3"
"1464","2016","UTTAR PRADESH","Agra","2023","Apr","139.0"
"1465","2016","UTTAR PRADESH","Ghaziabad/G.B. Nagar","2023","Apr","137.0"
"1466","2016","UTTAR PRADESH","Ghaziabad/G.B. Nagar","2024","Apr","141.0"
"1467","2016","UTTAR PRADESH","Ghaziabad/G.B. Nagar","2022","Apr","128.4"
"1468","2016","UTTAR PRADESH","Ghaziabad/G.B. Nagar","2021","Apr","121.0"
"1469","2016","UTTAR PRADESH","Kanpur","2024","Apr","140.4"
"1470","2016","UTTAR PRADESH","Kanpur","2021","Apr","122.9"
"1471","2016","UTTAR PRADESH","Kanpur","2022","Apr","131.0"
"1472","2016","UTTAR PRADESH","Kanpur","2023","Apr","136.9"
"1473","2016","UTTAR PRADESH","Lucknow","2023","Apr","142.0"
"1474","2016","UTTAR PRADESH","Lucknow","2024","Apr","146.7"
"1475","2016","UTTAR PRADESH","Lucknow","2021","Apr","124.3"
"1476","2016","UTTAR PRADESH","Lucknow","2022","Apr","135.5"
"1477","2016","UTTAR PRADESH","Varanasi","2021","Apr","122.7"
"1478","2016","UTTAR PRADESH","Varanasi","2022","Apr","128.1"
"1479","2016","UTTAR PRADESH","Varanasi","2023","Apr","136.2"
"1480","2016","UTTAR PRADESH","Varanasi","2024","Apr","137.9"
"1481","2016","WEST BENGAL","Darjeeling","2024","Apr","126.3"
"1482","2016","WEST BENGAL","Darjeeling","2022","Apr","116.4"
"1483","2016","WEST BENGAL","Darjeeling","2023","Apr","125.3"
"1484","2016","WEST BENGAL","Darjeeling","2021","Apr","115.2"
"1485","2016","WEST BENGAL","Durgapur","2021","Apr","121.6"
"1486","2016","WEST BENGAL","Durgapur","2022","Apr","131.9"
"1487","2016","WEST BENGAL","Durgapur","2024","Apr","140.9"
"1488","2016","WEST BENGAL","Durgapur","2023","Apr","138.0"
"1489","2016","WEST BENGAL","Haldia","2024","Apr","124.8"
"1490","2016","WEST BENGAL","Haldia","2023","Apr","124.5"
"1491","2016","WEST BENGAL","Haldia","2021","Apr","115.5"
"1492","2016","WEST BENGAL","Haldia","2022","Apr","118.7"
"1493","2016","WEST BENGAL","Howrah","2021","Apr","121.2"
"1494","2016","WEST BENGAL","Howrah","2022","Apr","128.7"
"1495","2016","WEST BENGAL","Howrah","2024","Apr","144.4"
"1496","2016","WEST BENGAL","Howrah","2023","Apr","139.3"
"1497","2016","WEST BENGAL","Jalpaiguri","2023","Apr","132.1"
"1498","2016","WEST BENGAL","Jalpaiguri","2021","Apr","117.2"
"1499","2016","WEST BENGAL","Jalpaiguri","2022","Apr","123.6"
"1500","2016","WEST BENGAL","Jalpaiguri","2024","Apr","135.7"
"1501","2016","WEST BENGAL","Kolkata","2021","Apr","124.2"
"1502","2016","WEST BENGAL","Kolkata","2022","Apr","137.3"
"1503","2016","WEST BENGAL","Kolkata","2024","Apr","141.7"
"1504","2016","WEST BENGAL","Kolkata","2023","Apr","138.0"
"1505","2016","WEST BENGAL","Raniganj","2023","Apr","140.0"
"1506","2016","WEST BENGAL","Raniganj","2021","Apr","128.4"
"1507","2016","WEST BENGAL","Raniganj","2022","Apr","139.3"
"1508","2016","WEST BENGAL","Raniganj","2024","Apr","147.2"
"1509","2016","All India(with center wise)","All India","2022","Apr","127.7"
"1510","2016","All India(with center wise)","All India","2023","Apr","134.2"
"1511","2016","All India(with center wise)","All India","2024","Apr","139.4"
"1512","2016","All India(with center wise)","All India","2021","Apr","120.1"
"1513","2016","ANDHRA PRADESH","Guntur","2024","May","150.3"
"1514","2016","ANDHRA PRADESH","Guntur","2021","May","120.8"
"1515","2016","ANDHRA PRADESH","Guntur","2023","May","143.5"
"1516","2016","ANDHRA PRADESH","Guntur","2022","May","132.3"
"1517","2016","ANDHRA PRADESH","Nellore","2022","May","125.5"
"1518","2016","ANDHRA PRADESH","Nellore","2024","May","141.2"
"1519","2016","ANDHRA PRADESH","Nellore","2021","May","118.5"
"1520","2016","ANDHRA PRADESH","Nellore","2023","May","133.7"
"1521","2016","ANDHRA PRADESH","Visakhapatnam","2021","May","131.6"
"1522","2016","ANDHRA PRADESH","Visakhapatnam","2023","May","148.8"
"1523","2016","ANDHRA PRADESH","Visakhapatnam","2022","May","140.6"
"1524","2016","ANDHRA PRADESH","Visakhapatnam","2024","May","152.6"
"1525","2016","ASSAM","Biswanath-Chariali","2023","May","136.9"
"1526","2016","ASSAM","Biswanath-Chariali","2022","May","135.5"
"1527","2016","ASSAM","Biswanath-Chariali","2024","May","150.3"
"1528","2016","ASSAM","Biswanath-Chariali","2021","May","125.1"
"1529","2016","ASSAM","Doom-Dooma Tinsukia","2022","May","145.4"
"1530","2016","ASSAM","Doom-Dooma Tinsukia","2024","May","152.7"
"1531","2016","ASSAM","Doom-Dooma Tinsukia","2021","May","130.9"
"1532","2016","ASSAM","Doom-Dooma Tinsukia","2023","May","147.8"
"1533","2016","ASSAM","Guwahati","2022","May","142.6"
"1534","2016","ASSAM","Guwahati","2024","May","151.6"
"1535","2016","ASSAM","Guwahati","2021","May","131.1"
"1536","2016","ASSAM","Guwahati","2023","May","147.8"
"1537","2016","ASSAM","Labac-Silchar","2024","May","139.9"
"1538","2016","ASSAM","Labac-Silchar","2021","May","116.2"
"1539","2016","ASSAM","Labac-Silchar","2023","May","133.4"
"1540","2016","ASSAM","Labac-Silchar","2022","May","128.7"
"1541","2016","ASSAM","Numaligarh-Golaghat","2022","May","128.6"
"1542","2016","ASSAM","Numaligarh-Golaghat","2024","May","146.7"
"1543","2016","ASSAM","Numaligarh-Golaghat","2023","May","141.7"
"1544","2016","ASSAM","Numaligarh-Golaghat","2021","May","117.1"
"1545","2016","ASSAM","Sibsagar","2023","May","141.1"
"1546","2016","ASSAM","Sibsagar","2021","May","118.8"
"1547","2016","ASSAM","Sibsagar","2022","May","133.7"
"1548","2016","ASSAM","Sibsagar","2024","May","144.6"
"1549","2016","BIHAR","Munger-Jamalpur","2024","May","144.7"
"1550","2016","BIHAR","Munger-Jamalpur","2021","May","117.8"
"1551","2016","BIHAR","Munger-Jamalpur","2023","May","137.1"
"1552","2016","BIHAR","Munger-Jamalpur","2022","May","124.9"
"1553","2016","BIHAR","Patna","2022","May","125.2"
"1554","2016","BIHAR","Patna","2024","May","139.1"
"1555","2016","BIHAR","Patna","2021","May","117.9"
"1556","2016","BIHAR","Patna","2023","May","133.3"
"1557","2016","CHANDIGARH(UT)","Chandigarh","2024","May","146.8"
"1558","2016","CHANDIGARH(UT)","Chandigarh","2021","May","123.0"
"1559","2016","CHANDIGARH(UT)","Chandigarh","2022","May","132.5"
"1560","2016","CHANDIGARH(UT)","Chandigarh","2023","May","141.4"
"1561","2016","CHHATTISGARH","Bhilai","2024","May","128.3"
"1562","2016","CHHATTISGARH","Bhilai","2021","May","115.7"
"1563","2016","CHHATTISGARH","Bhilai","2023","May","126.1"
"1564","2016","CHHATTISGARH","Bhilai","2022","May","124.5"
"1565","2016","CHHATTISGARH","Korba","2024","May","145.9"
"1566","2016","CHHATTISGARH","Korba","2021","May","124.9"
"1567","2016","CHHATTISGARH","Korba","2023","May","138.9"
"1568","2016","CHHATTISGARH","Korba","2022","May","132.0"
"1569","2016","CHHATTISGARH","Raipur","2024","May","134.0"
"1570","2016","CHHATTISGARH","Raipur","2023","May","129.3"
"1571","2016","CHHATTISGARH","Raipur","2022","May","127.7"
"1572","2016","CHHATTISGARH","Raipur","2021","May","115.1"
"1573","2016","DADRA & NAGAR HAVELI(UT)","Dadra & Nagar Haveli","2024","May","130.0"
"1574","2016","DADRA & NAGAR HAVELI(UT)","Dadra & Nagar Haveli","2021","May","113.5"
"1575","2016","DADRA & NAGAR HAVELI(UT)","Dadra & Nagar Haveli","2022","May","124.0"
"1576","2016","DADRA & NAGAR HAVELI(UT)","Dadra & Nagar Haveli","2023","May","126.1"
"1577","2016","DELHI (NCT)","Delhi","2022","May","124.3"
"1578","2016","DELHI (NCT)","Delhi","2023","May","129.0"
"1579","2016","DELHI (NCT)","Delhi","2024","May","130.3"
"1580","2016","DELHI (NCT)","Delhi","2021","May","114.8"
"1581","2016","GOA","Goa","2022","May","125.5"
"1582","2016","GOA","Goa","2023","May","128.4"
"1583","2016","GOA","Goa","2024","May","134.3"
"1584","2016","GOA","Goa","2021","May","116.2"
"1585","2016","GUJARAT","Ahmedabad","2023","May","129.6"
"1586","2016","GUJARAT","Ahmedabad","2024","May","134.6"
"1587","2016","GUJARAT","Ahmedabad","2021","May","115.6"
"1588","2016","GUJARAT","Ahmedabad","2022","May","122.4"
"1589","2016","GUJARAT","Bhavnagar","2023","May","131.8"
"1590","2016","GUJARAT","Bhavnagar","2024","May","132.8"
"1591","2016","GUJARAT","Bhavnagar","2021","May","117.3"
"1592","2016","GUJARAT","Bhavnagar","2022","May","126.8"
"1593","2016","GUJARAT","Rajkot","2024","May","133.1"
"1594","2016","GUJARAT","Rajkot","2021","May","119.7"
"1595","2016","GUJARAT","Rajkot","2022","May","131.2"
"1596","2016","GUJARAT","Rajkot","2023","May","135.7"
"1597","2016","GUJARAT","Surat","2023","May","129.1"
"1598","2016","GUJARAT","Surat","2024","May","131.1"
"1599","2016","GUJARAT","Surat","2021","May","116.5"
"1600","2016","GUJARAT","Surat","2022","May","123.3"
"1601","2016","GUJARAT","Vadodara","2024","May","132.6"
"1602","2016","GUJARAT","Vadodara","2021","May","117.0"
"1603","2016","GUJARAT","Vadodara","2022","May","124.0"
"1604","2016","GUJARAT","Vadodara","2023","May","130.0"
"1605","2016","HARYANA","Faridabad","2023","May","133.7"
"1606","2016","HARYANA","Faridabad","2022","May","127.8"
"1607","2016","HARYANA","Faridabad","2021","May","117.5"
"1608","2016","HARYANA","Faridabad","2024","May","139.1"
"1609","2016","HARYANA","Gurugram","2021","May","120.4"
"1610","2016","HARYANA","Gurugram","2024","May","142.2"
"1611","2016","HARYANA","Gurugram","2023","May","137.0"
"1612","2016","HARYANA","Gurugram","2022","May","131.9"
"1613","2016","HARYANA","Yamunanagar","2023","May","136.1"
"1614","2016","HARYANA","Yamunanagar","2022","May","126.7"
"1615","2016","HARYANA","Yamunanagar","2021","May","116.0"
"1616","2016","HARYANA","Yamunanagar","2024","May","144.4"
"1617","2016","HIMACHAL PRADESH","Himachal Pradesh","2024","May","132.8"
"1618","2016","HIMACHAL PRADESH","Himachal Pradesh","2021","May","121.7"
"1619","2016","HIMACHAL PRADESH","Himachal Pradesh","2022","May","131.3"
"1620","2016","HIMACHAL PRADESH","Himachal Pradesh","2023","May","131.5"
"1621","2016","JAMMU & KASHMIR","Jammu & Kashmir","2023","May","137.7"
"1622","2016","JAMMU & KASHMIR","Jammu & Kashmir","2024","May","143.3"
"1623","2016","JAMMU & KASHMIR","Jammu & Kashmir","2021","May","124.7"
"1624","2016","JAMMU & KASHMIR","Jammu & Kashmir","2022","May","133.5"
"1625","2016","JHARKHAND","Bokaro","2021","May","120.0"
"1626","2016","JHARKHAND","Bokaro","2022","May","127.1"
"1627","2016","JHARKHAND","Bokaro","2023","May","129.2"
"1628","2016","JHARKHAND","Bokaro","2024","May","133.1"
"1629","2016","JHARKHAND","Dhanbad-Jharia","2024","May","146.0"
"1630","2016","JHARKHAND","Dhanbad-Jharia","2021","May","125.3"
"1631","2016","JHARKHAND","Dhanbad-Jharia","2022","May","131.1"
"1632","2016","JHARKHAND","Dhanbad-Jharia","2023","May","139.1"
"1633","2016","JHARKHAND","Jamshedpur","2021","May","130.0"
"1634","2016","JHARKHAND","Jamshedpur","2022","May","139.5"
"1635","2016","JHARKHAND","Jamshedpur","2023","May","147.4"
"1636","2016","JHARKHAND","Jamshedpur","2024","May","151.3"
"1637","2016","JHARKHAND","Ramgarh","2021","May","124.4"
"1638","2016","JHARKHAND","Ramgarh","2022","May","132.1"
"1639","2016","JHARKHAND","Ramgarh","2023","May","135.6"
"1640","2016","JHARKHAND","Ramgarh","2024","May","145.8"
"1641","2016","KARNATAKA","Bengaluru","2024","May","135.2"
"1642","2016","KARNATAKA","Bengaluru","2023","May","128.2"
"1643","2016","KARNATAKA","Bengaluru","2022","May","123.2"
"1644","2016","KARNATAKA","Bengaluru","2021","May","116.9"
"1645","2016","KARNATAKA","Belgaum","2023","May","138.3"
"1646","2016","KARNATAKA","Belgaum","2022","May","129.9"
"1647","2016","KARNATAKA","Belgaum","2021","May","120.3"
"1648","2016","KARNATAKA","Belgaum","2024","May","144.3"
"1649","2016","KARNATAKA","Chikmagalur","2024","May","135.4"
"1650","2016","KARNATAKA","Chikmagalur","2023","May","127.4"
"1651","2016","KARNATAKA","Chikmagalur","2021","May","111.5"
"1652","2016","KARNATAKA","Chikmagalur","2022","May","120.3"
"1653","2016","KARNATAKA","Davanagere","2021","May","123.1"
"1654","2016","KARNATAKA","Davanagere","2022","May","131.9"
"1655","2016","KARNATAKA","Davanagere","2024","May","145.9"
"1656","2016","KARNATAKA","Davanagere","2023","May","140.0"
"1657","2016","KARNATAKA","Hubli-Dharwad","2024","May","137.4"
"1658","2016","KARNATAKA","Hubli-Dharwad","2023","May","132.4"
"1659","2016","KARNATAKA","Hubli-Dharwad","2021","May","119.1"
"1660","2016","KARNATAKA","Hubli-Dharwad","2022","May","127.4"
"1661","2016","KARNATAKA","Mercara-Kodagu","2024","May","140.3"
"1662","2016","KARNATAKA","Mercara-Kodagu","2022","May","125.3"
"1663","2016","KARNATAKA","Mercara-Kodagu","2023","May","131.8"
"1664","2016","KARNATAKA","Mercara-Kodagu","2021","May","113.7"
"1665","2016","KARNATAKA","Mysore","2024","May","144.9"
"1666","2016","KARNATAKA","Mysore","2022","May","127.5"
"1667","2016","KARNATAKA","Mysore","2023","May","135.1"
"1668","2016","KARNATAKA","Mysore","2021","May","119.8"
"1669","2016","KERALA","Ernakulam/Alwaye","2024","May","143.6"
"1670","2016","KERALA","Ernakulam/Alwaye","2023","May","135.4"
"1671","2016","KERALA","Ernakulam/Alwaye","2022","May","132.4"
"1672","2016","KERALA","Ernakulam/Alwaye","2021","May","126.2"
"1673","2016","KERALA","Idukki","2022","May","133.0"
"1674","2016","KERALA","Idukki","2021","May","123.2"
"1675","2016","KERALA","Idukki","2024","May","146.3"
"1676","2016","KERALA","Idukki","2023","May","136.9"
"1677","2016","KERALA","Kollam","2023","May","134.0"
"1678","2016","KERALA","Kollam","2022","May","129.4"
"1679","2016","KERALA","Kollam","2021","May","123.1"
"1680","2016","KERALA","Kollam","2024","May","140.4"
"1681","2016","MADHYA PRADESH","Bhopal","2021","May","117.3"
"1682","2016","MADHYA PRADESH","Bhopal","2022","May","124.4"
"1683","2016","MADHYA PRADESH","Bhopal","2023","May","130.1"
"1684","2016","MADHYA PRADESH","Bhopal","2024","May","130.0"
"1685","2016","MADHYA PRADESH","Chhindwara","2021","May","120.7"
"1686","2016","MADHYA PRADESH","Chhindwara","2022","May","128.7"
"1687","2016","MADHYA PRADESH","Chhindwara","2023","May","130.4"
"1688","2016","MADHYA PRADESH","Chhindwara","2024","May","139.0"
"1689","2016","MADHYA PRADESH","Indore","2022","May","124.4"
"1690","2016","MADHYA PRADESH","Indore","2023","May","127.6"
"1691","2016","MADHYA PRADESH","Indore","2024","May","128.2"
"1692","2016","MADHYA PRADESH","Indore","2021","May","117.0"
"1693","2016","MADHYA PRADESH","Jabalpur","2021","May","123.8"
"1694","2016","MADHYA PRADESH","Jabalpur","2022","May","132.7"
"1695","2016","MADHYA PRADESH","Jabalpur","2023","May","139.7"
"1696","2016","MADHYA PRADESH","Jabalpur","2024","May","137.2"
"1697","2016","MAHARASHTRA","Mumbai","2021","May","115.6"
"1698","2016","MAHARASHTRA","Mumbai","2023","May","126.2"
"1699","2016","MAHARASHTRA","Mumbai","2022","May","122.1"
"1700","2016","MAHARASHTRA","Mumbai","2024","May","129.7"
"1701","2016","MAHARASHTRA","Nagpur","2022","May","128.2"
"1702","2016","MAHARASHTRA","Nagpur","2024","May","140.9"
"1703","2016","MAHARASHTRA","Nagpur","2021","May","118.7"
"1704","2016","MAHARASHTRA","Nagpur","2023","May","135.4"
"1705","2016","MAHARASHTRA","Nasik","2023","May","125.6"
"1706","2016","MAHARASHTRA","Nasik","2022","May","122.9"
"1707","2016","MAHARASHTRA","Nasik","2024","May","134.6"
"1708","2016","MAHARASHTRA","Nasik","2021","May","117.2"
"1709","2016","MAHARASHTRA","Pune","2024","May","129.2"
"1710","2016","MAHARASHTRA","Pune","2021","May","117.1"
"1711","2016","MAHARASHTRA","Pune","2023","May","125.0"
"1712","2016","MAHARASHTRA","Pune","2022","May","123.2"
"1713","2016","MAHARASHTRA","Solapur","2023","May","141.7"
"1714","2016","MAHARASHTRA","Solapur","2021","May","122.9"
"1715","2016","MAHARASHTRA","Solapur","2022","May","133.3"
"1716","2016","MAHARASHTRA","Solapur","2024","May","147.7"
"1717","2016","MAHARASHTRA","Thane","2024","May","130.9"
"1718","2016","MAHARASHTRA","Thane","2023","May","126.7"
"1719","2016","MAHARASHTRA","Thane","2021","May","114.8"
"1720","2016","MAHARASHTRA","Thane","2022","May","123.6"
"1721","2016","MEGHALAYA","Shillong","2021","May","128.6"
"1722","2016","MEGHALAYA","Shillong","2022","May","139.1"
"1723","2016","MEGHALAYA","Shillong","2023","May","146.3"
"1724","2016","MEGHALAYA","Shillong","2024","May","149.4"
"1725","2016","ODISHA","Angul-Talchar","2022","May","142.2"
"1726","2016","ODISHA","Angul-Talchar","2021","May","128.7"
"1727","2016","ODISHA","Angul-Talchar","2024","May","150.6"
"1728","2016","ODISHA","Angul-Talchar","2023","May","144.4"
"1729","2016","ODISHA","Cuttack","2024","May","157.3"
"1730","2016","ODISHA","Cuttack","2022","May","139.5"
"1731","2016","ODISHA","Cuttack","2023","May","143.2"
"1732","2016","ODISHA","Cuttack","2021","May","127.5"
"1733","2016","ODISHA","Keonjhar","2021","May","126.8"
"1734","2016","ODISHA","Keonjhar","2024","May","146.2"
"1735","2016","ODISHA","Keonjhar","2022","May","137.9"
"1736","2016","ODISHA","Keonjhar","2023","May","143.2"
